ian;mo;jo;jul;Sdepth(n);tminrec(n);tmaxrec(n);preciprec(n);lai(n);masec(n);mafruit;HR(1);HR(2);HR(3);HR(4);HR(5);resmes;drain;esol;et;zrac;tcult;AZnit(1);AZnit(2);AZnit(3);AZnit(4);AZnit(5);Qles;QNplante;azomes;inn;chargefruit;AZamm(1);AZamm(2);AZamm(3);AZamm(4);AZamm(5);CNgrain;concNO3les;drat;fapar;hauteur;Hmax;humidite;LRACH(1);LRACH(2);LRACH(3);LRACH(4);LRACH(5);mafrais;pdsfruitfrais;Qdrain;rnet;tmin(n);tmax(n);precip;TS(1);TS(2);TS(3)
2010; 1;21; 21;     0.48069;    -0.50000;    -0.50000;     0.00000;     0.00000;     0.00000;     0.00000;    18.70484;    20.66941;    18.49287;     0.00000;     0.00000;   281.36423;     0.00000;     0.22145;     0.22145;     0.00000;    -0.50000;     1.05847;     0.21576;     1.64455;     0.00000;     0.00000;     0.00345;     0.00000;     2.91878;     1.00000;     0.00000;     1.08294;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    13.31425;     0.00000;     0.00000;     0.00000;     0.50651;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.01000;    -0.50000;    -0.50000;     0.00000;    -0.48121;    -0.46486;    -0.45873
2010; 1;22; 22;     0.47108;    -0.50000;    -0.50000;     0.00000;     0.00000;     0.00000;     0.00000;    18.63320;    20.66941;    18.49287;     0.00000;     0.00000;   281.20840;     0.00000;     0.15584;     0.15584;     0.00000;    -0.50000;     1.05839;     0.21573;     1.64455;     0.00000;     0.00000;     0.00345;     0.00000;     2.91867;     1.00000;     0.00000;     1.08294;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    13.31425;     0.00000;     0.00000;     0.00000;     0.44123;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.01000;    -0.50000;    -0.50000;     0.00000;    -0.48309;    -0.46837;    -0.46286
2010; 1;23; 23;     0.46166;    -0.50000;    -0.50000;     0.00000;     0.00000;     0.00000;     0.00000;    18.54704;    20.66941;    18.49287;     0.00000;     0.00000;   281.02100;     0.00000;     0.18740;     0.18740;     0.00000;    -0.50000;     1.05830;     0.21570;     1.64455;     0.00000;     0.00000;     0.00345;     0.00000;     2.91855;     1.00000;     0.00000;     1.08295;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    13.31425;     0.00000;     0.00000;     0.00000;     0.27831;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.01000;    -0.50000;    -0.50000;     0.00000;    -0.48478;    -0.47153;    -0.46657
2010; 1;24; 24;     0.50709;    -0.50000;    -0.50000;     2.73333;     0.00000;     0.00000;     0.00000;    19.26701;    20.66941;    18.49287;     0.00000;     0.00000;   282.58694;     0.00000;     0.52057;     0.52057;     0.00000;    -0.50000;     1.08243;     0.21566;     1.64455;     0.00000;     0.00000;     0.00345;     0.00000;     2.94264;     1.00000;     0.00000;     1.10351;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    13.31425;     0.00000;     0.00000;     0.00000;     0.63205;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.01000;    -0.50000;    -0.50000;     2.08652;    -0.48630;    -0.47438;    -0.46991
2010; 1;25; 25;     0.48874;    -0.50000;     0.00000;    18.80000;     0.00000;     0.00000;     0.00000;    22.00000;    21.00000;    18.49999;     0.00000;     0.00000;   289.34970;    11.52804;     0.00000;     0.00000;     0.00000;    -0.25000;     1.13219;     0.35244;     1.63625;     0.00000;     0.00000;     0.01175;     0.00000;     3.12088;     1.00000;     0.00000;     1.28341;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.20942;    24.84230;     0.00000;     0.00000;     0.00000;     0.98538;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     1.39884;    -0.50000;     0.00000;    18.29085;    -0.34990;    -0.43684;    -0.46941
2010; 1;26; 26;     0.47652;     0.00000;     0.00000;     3.22198;     0.00000;     0.00000;     0.00000;    22.00000;    21.00000;    18.49999;     0.00000;     0.00000;   289.34970;     3.03633;     0.18565;     0.18565;     0.00000;     0.00000;     1.13076;     0.39183;     1.62493;     0.00000;     0.00000;     0.02307;     0.00000;     3.14752;     1.00000;     0.00000;     1.30872;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.36645;    27.87863;     0.00000;     0.00000;     0.00000;     0.99152;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.87354;     0.00000;     0.00000;     3.22198;    -0.20214;    -0.37806;    -0.44395
2010; 1;27; 27;     0.46699;    -0.50000;    -0.50000;     0.00000;     0.00000;     0.00000;     0.00000;    21.80061;    21.00000;    18.49999;     0.00000;     0.00000;   288.91602;     0.00000;     0.43367;     0.43367;     0.00000;    -0.50000;     1.14321;     0.39175;     1.62493;     0.00000;     0.00000;     0.02307;     0.00000;     3.15988;     1.00000;     0.00000;     1.29546;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    27.87863;     0.00000;     0.00000;     0.00000;     0.86120;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.69906;    -0.50000;    -0.50000;     0.00000;    -0.45747;    -0.42045;    -0.40659
2010; 1;28; 28;     0.49765;    -0.50000;    -0.50000;     4.00000;     0.00000;     0.00000;     0.00000;    22.00000;    21.00000;    18.49999;     0.00000;     0.00000;   289.34970;     2.50783;     0.55126;     0.55126;     0.00000;    -0.50000;     1.15470;     0.42579;     1.61521;     0.00000;     0.00000;     0.03278;     0.00000;     3.19571;     1.00000;     0.00000;     1.32705;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.47777;    30.38646;     0.00000;     0.00000;     0.00000;     0.80564;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.70970;    -0.50000;    -0.50000;     3.49276;    -0.46172;    -0.42841;    -0.41593
2010; 1;29; 29;     0.48770;    -0.50000;    -0.50000;     0.00000;     0.00000;     0.00000;     0.00000;    20.99587;    21.00000;    18.49999;     0.00000;     0.00000;   287.16571;     0.00000;     2.18399;     2.18399;     0.00000;    -0.50000;     1.16589;     0.42570;     1.61521;     0.00000;     0.00000;     0.03278;     0.00000;     3.20680;     1.00000;     0.00000;     1.31504;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    30.38646;     0.00000;     0.00000;     0.00000;     0.77390;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.01000;    -0.50000;    -0.50000;     0.00000;    -0.46555;    -0.43557;    -0.42434
2010; 1;30; 30;     0.47795;    -0.50000;    -0.50000;     0.78290;     0.00000;     0.00000;     0.00000;    20.27267;    21.00000;    18.49999;     0.00000;     0.00000;   285.59277;     0.00000;     1.70905;     1.70905;     0.00000;    -0.50000;     1.17929;     0.42561;     1.61521;     0.00000;     0.00000;     0.03278;     0.00000;     3.22011;     1.00000;     0.00000;     1.31455;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;    30.38646;     0.00000;     0.00000;     0.00000;     0.68387;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.00000;     0.01000;    -0.50000;    -0.50000;     0.13609;    -0.46899;    -0.44201;    -0.43190
